,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite_x,TractBlack_x,TractAsian_x,TractNHOPI_x,TractAIAN_x,TractOMultir_x,TractHispanic_x,TractHUNV,TractSNAP,TractWhite_y,TractBlack_y,TractAsian_y,TractNHOPI_y,TractAIAN_y,TractOMultir_y,TractHispanic_y,totalpop,prop_white,prop_black,prop_asian,prop_hisp,prop_nhopi,prop_aian,prop_multir,totalprop,entropy_index,Shape_Length,Shape_Area
11001004201,District of Columbia,District of Columbia,1,3342,2113,0,0,0.0,0,0,0,0,0,0,5.7,113056,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,120,133,2721,240,215,0,5,161,266,989,46,2721,240,215,1,5,161,266,3609,0.7539484621778886,0.06650041562759768,0.05957328899972292,0.07370462732058743,0.0002770850651149903,0.0013854253255749516,0.044610695483513436,1.0,0.9035369405421126,1842.6457827126399,204508.273887692
11001004202,District of Columbia,District of Columbia,1,2771,1787,0,124,0.044749199999999996,0,0,0,0,0,0,8.4,173750,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351,80,192,2281,129,216,3,10,132,215,864,56,2281,129,216,3,10,132,215,2986,0.7638981915606162,0.04320160750167448,0.072337575351641,0.07200267916945746,0.0010046885465505692,0.003348961821835231,0.04420629604822505,0.9999999999999999,0.8847948508794712,2102.86114555035,208388.072346607
11001004300,District of Columbia,District of Columbia,1,3255,1943,0,26,0.0079877,0,0,0,0,0,0,10.1,130714,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786,292,340,1849,901,157,2,18,328,492,998,97,1849,901,157,2,18,328,492,3747,0.4934614358153189,0.2404590338937817,0.04190018681611956,0.1313050440352282,0.0005337603416066186,0.004803843074459567,0.08753669602348546,0.9999999999999999,1.3336267757226823,2045.4256078194396,236623.07993593198
11001004400,District of Columbia,District of Columbia,1,4572,2493,0,35,0.007655299999999999,0,0,0,0,0,0,12.9,185429,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,309,221,2989,1016,260,0,24,283,417,852,66,2989,1016,260,1,24,283,417,4990,0.598997995991984,0.2036072144288577,0.052104208416833664,0.08356713426853707,0.0002004008016032064,0.004809619238476954,0.056713426853707415,1.0000000000000002,1.1825321747634285,2944.7214368382106,521691.54843731795
11001004600,District of Columbia,District of Columbia,1,3028,1268,0,12,0.003963,0,0,0,0,0,0,14.2,112734,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525,491,234,816,1964,97,0,3,148,221,337,176,816,1964,97,1,3,148,221,3250,0.2510769230769231,0.6043076923076923,0.029846153846153845,0.068,0.0003076923076923077,0.0009230769230769231,0.04553846153846154,1.0000000000000002,1.0885872964893342,2900.63183184371,436917.33824807295
11001004701,District of Columbia,District of Columbia,1,3986,2002,0,67,0.0168088,0,0,0,0,0,1,26.2,40223,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250,920,496,595,2754,530,1,19,87,108,1142,665,595,2754,530,1,19,87,108,4094,0.14533463605276015,0.6726917440156326,0.12945774303859306,0.026380068392769906,0.0002442598925256473,0.004640937957987298,0.021250610649731314,0.9999999999999999,1.016379567396992,2917.41257232392,321218.203506362
11001004702,District of Columbia,District of Columbia,1,1802,922,0,300,0.1664817,0,0,0,0,0,0,17.4,129375,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633,155,264,703,853,158,1,0,87,95,544,150,703,853,158,1,1,87,95,1898,0.3703898840885142,0.4494204425711275,0.08324552160168598,0.05005268703898841,0.0005268703898840885,0.0005268703898840885,0.0458377239199157,1.0,1.233408394767049,2950.75809494102,324502.438578914
11001004801,District of Columbia,District of Columbia,1,2143,1078,0,37,0.0172655,0,0,0,0,0,0,11.8,109688,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526,209,242,847,961,123,5,9,198,191,396,76,847,961,123,5,9,198,191,2334,0.3628963153384747,0.4117395029991431,0.05269922879177378,0.0818337617823479,0.0021422450728363325,0.0038560411311053984,0.08483290488431877,1.0,1.3370329522234636,2458.9727014110604,317459.981364852
11001004802,District of Columbia,District of Columbia,1,2922,1382,0,42,0.0143737,0,0,0,0,0,1,22.2,42306,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106,430,294,866,1464,369,1,16,206,223,782,165,866,1464,369,1,16,206,223,3145,0.2753577106518283,0.46550079491255963,0.11732909379968204,0.07090620031796502,0.0003179650238473768,0.005087440381558029,0.06550079491255961,1.0,1.358083747001873,2192.31760125676,288098.105370579
11001004901,District of Columbia,District of Columbia,1,2087,971,0,36,0.017249599999999997,0,0,0,0,0,1,25.1,41719,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164,391,142,793,1075,94,1,14,110,178,351,161,793,1075,94,1,14,110,178,2265,0.3501103752759382,0.4746136865342163,0.04150110375275938,0.07858719646799117,0.0004415011037527594,0.006181015452538631,0.04856512141280353,1.0,1.2348504462184675,2112.98851021367,271859.444849674
11001004902,District of Columbia,District of Columbia,1,2690,1417,0,0,0.0,0,0,0,0,0,0,15.0,113542,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681,336,104,1330,812,166,6,11,365,468,615,127,1330,812,166,6,11,365,468,3158,0.42115262824572514,0.2571247625079164,0.052564914502849905,0.1481950601646612,0.0018999366687777073,0.0034832172260924636,0.1155794806839772,1.0,1.4322160869439278,2052.2824359682,263858.924567305
11001005001,District of Columbia,District of Columbia,1,1955,952,0,109,0.0557545,0,0,0,0,0,0,6.2,166827,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,153,101,1259,484,92,0,3,117,169,229,53,1259,484,92,1,3,117,169,2125,0.5924705882352941,0.22776470588235295,0.04329411764705882,0.07952941176470588,0.00047058823529411766,0.001411764705882353,0.055058823529411764,0.9999999999999999,1.1568726513065004,2114.9270431772,204730.715388826
11001005002,District of Columbia,District of Columbia,1,6021,3475,0,123,0.0204285,0,0,0,0,0,1,15.8,70355,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856,541,353,3225,1152,328,5,33,1278,1676,2022,218,3225,1152,328,5,33,1278,1676,7697,0.41899441340782123,0.14966870209172406,0.04261400545667143,0.21774717422372353,0.0006496037417175523,0.004287384695335845,0.16603871638300638,1.0,1.441433457001361,2245.1408510690303,233487.214065982
11001005201,District of Columbia,District of Columbia,1,6077,4200,0,2,0.00032910000000000003,0,0,0,0,0,0,9.0,175667,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761,266,358,4398,775,442,19,20,423,612,1963,93,4398,775,442,19,20,423,612,6689,0.6574973837643893,0.11586186275975482,0.06607863656749888,0.09149349678576768,0.0028404843773359245,0.002989983555090447,0.06323815219016296,1.0,1.1323831674507407,2661.8420574021898,339676.463215864
11001005301,District of Columbia,District of Columbia,1,5051,3608,0,15,0.0029697,0,0,0,0,0,0,7.8,168042,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567,131,334,4121,179,455,4,17,275,432,2133,67,4121,179,455,4,17,275,432,5483,0.7515958416925042,0.03264636148094109,0.08298376801021339,0.07878898413277403,0.0007295276308590188,0.0031004924311508297,0.05015502462155754,1.0,0.9063710882458063,2322.239748471,286369.087779839
11001005500,District of Columbia,District of Columbia,1,6671,4185,0,551,0.08259630000000001,0,0,0,0,0,0,15.9,198750,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321,195,635,5135,628,590,1,18,299,493,1948,0,5135,628,590,1,18,299,493,7164,0.7167783361250698,0.0876605248464545,0.08235622557230597,0.06881630374092686,0.00013958682300390843,0.002512562814070352,0.04173646007816862,0.9999999999999999,0.9907138779859996,3987.96639750257,637483.158809735
11001005600,District of Columbia,District of Columbia,1,6756,3347,0,1933,0.286116,0,0,0,0,0,0,17.5,228553,0,0,0,0,0,0,0,0,0.0,0.005402181999999999,0.0,0.0,0.001608215,0.0,0.005402181999999999,7.996120000000001e-07,0.001608215,2.38043e-07,0.0,0.0,0.0,0.0,0.00077174,1.1423e-07,0.0030869609999999996,4.56921e-07,0.001543481,2.28461e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236,127,1015,5107,517,797,0,13,322,428,2249,72,5107,517,797,1,13,322,428,7185,0.7107863604732081,0.07195546276965901,0.11092553931802367,0.05956854558107168,0.00013917884481558804,0.0018093249826026444,0.044815588030619344,1.0,0.9957735598175811,4364.53969862304,475029.075783795
11001005800,District of Columbia,District of Columbia,1,2830,1810,0,125,0.044169599999999996,0,0,0,0,1,0,13.9,183095,0,1,0,1,0,0,0,1,0.0,1594.2982949999998,0.0,0.0,193.58095490000002,0.0,1594.2982949999998,0.5633562879999999,193.58095490000002,0.068403164,58.81167178,0.020781509,138.0227303,0.048771283,1242.899417,0.439187073,112.1964063,0.039645373,152.9372184,0.05404142,3.910707921,0.001381876,4.945498407,0.0017475260000000001,77.40903008,0.027353014,105.27689,0.037200314,615.3370212,0.339965205,48.40935908,0.026745502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,120,313,1806,265,602,4,7,146,180,971,75,1806,265,602,4,7,146,180,3010,0.6,0.08803986710963455,0.2,0.059800664451827246,0.00132890365448505,0.002325581395348837,0.04850498338870432,1.0,1.1804437052704573,4111.14401578688,910712.662854341
11001005900,District of Columbia,District of Columbia,1,2998,1523,0,550,0.1834556,0,0,0,0,0,0,18.1,155556,0,0,0,0,0,0,0,0,0.0,165.9724417,0.0,0.0,43.37916124,0.0,165.9724417,0.055361055,43.37916124,0.014469367,2.000000045,0.0006671110000000001,8.000000179,0.0026684459999999997,99.56294942,0.03320979,54.28358865,0.018106601,5.562950224,0.001855554,0.0,0.0,0.0,0.0,6.5629502529999995,0.002189109,3.5629501789999996,0.001188442,50.51069725,0.033165264,8.670236766,0.005692867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713,113,153,1712,826,280,1,9,170,223,769,132,1712,826,280,1,9,170,223,3221,0.5315119528096864,0.2564420987271034,0.08692952499223844,0.06923315740453276,0.0003104625892579944,0.0027941633033219497,0.05277864017385905,0.9999999999999999,1.256316044264703,3377.3719827582695,643826.10708364
